participantN,age,gender,trialN,task,condition,FeatConj,setSize,proportion,timelimit,stType,imgName,timeTS,timeRel,runLength,runTest,touchTS,runN,runNH,stPosX,stPosY,col,row,touchX,touchY,touchDist,targDist,touchN,error,switches,changeScreen,resp_pos,group_selected,group_same,group_switch,strict_line,blocked_grouped,ratio,run_length,cl_same,cl_other,cl_blue,cl_yellow
17,0,,3,0,r/g,0,80,50,0.0,target1,redDot100S,14459.9772916699,749.956375017064,1,0,14440.04,17,0,901.270238857035,261.368953778822,9.0,2.0,899.0,253.5,254.496070696583,244.795436590776,39,0,1,0,"[901.27, 261.37]",2,3,0,0,0,0.6020599913279624,4.0,53.74172029252505,171.0561691375087,136.37316451560403,72.92207690404868
17,0,,3,0,r/g,0,80,50,0.0,target1,redDot100S,14710.4806249845,250.503333314555,2,0,14690.07,17,0,876.363986368628,213.749173245583,9.0,1.0,882.5,206.5,48.5617162757531,53.739780039135,40,0,0,0,"[876.36, 213.75]",3,2,3,0,0,0.4771212547196624,0.0,53.74172029252505,152.44513832851476,98.52996955241588,48.8232086204911
17,0,,3,0,r/g,0,80,50,0.0,target1,redDot100S,15026.8109583412,316.330333356746,3,0,15006.41,17,0,829.38660566267,122.726319556489,8.0,0.0,824.5,122.0,100.031245117713,102.430640006572,41,0,0,0,"[829.39, 122.73]",3,2,3,0,0,0.3010299956639812,1.0,93.47341707672825,131.73929444171162,45.16372438141032,82.31695451120625
17,0,,3,0,r/g,0,80,50,0.0,target1,redDot100S,15726.9304583315,466.821625013836,4,4,15706.43,17,17,737.598546690593,105.074011501361,7.0,0.0,736.5,102.0,19.5256241797666,93.4700580375059,43,0,0,0,"[737.6, 105.07]",2,3,3,0,0,0.0,2.0,93.47341707672825,98.06921739261512,136.70955087337526,134.996738108741
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,1174.26804167917,283.293666667305,1,1,1153.95,2,0,204.515954783645,555.922517868893,1.0,6.0,210.5,556.5,74.5821694508815,105.404222660581,3,0,1,0,"[204.52, 555.92]",3,2,2,0,0,0.0,0.0,63.930509930705234,91.34673776331584,104.80427138242025,129.348116723824
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,1474.26804166753,299.999999988358,1,1,1453.97,3,0,295.838705528152,553.706194257844,2.0,6.0,279.0,561.5,69.5017985378796,91.3496409072976,4,0,1,0,"[295.84, 553.71]",0,0,0,0,0,0.0,0.0,86.61280505791278,91.34673776331584,76.58111647136,78.37787060133739
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,1707.70408333046,333.436041662935,1,0,1787.34,4,0,152.571419890175,593.178694299691,0.0,6.0,145.5,588.5,139.82936029317,148.608152345785,5,0,1,0,"[152.57, 593.18]",2,3,2,0,0,0.0,0.0,63.930509930705234,94.75943910766888,73.27631336250487,161.85277507661092
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,2374.45000000298,300.175416661659,2,0,2354.09,4,0,211.756748683501,482.433684245352,1.0,5.0,213.5,501.0,101.434708063858,125.576970008481,7,0,0,0,"[211.76, 482.43]",4,4,5,0,0,-0.0234810958495229,0.0,49.46776930487166,95.5531140256559,64.6901924560439,177.9404108121592
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,2691.03149999864,316.581499995664,3,0,2671.01,4,0,214.151235172638,433.023164582685,1.0,4.0,225.5,434.0,63.6396103067893,49.4685053233808,8,0,0,0,"[214.15, 433.02]",4,4,5,0,0,-0.048304679574555,1.0,49.46776930487166,115.27831799605684,77.76401481405135,154.17852120188462
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,3024.35454167426,333.323041675612,4,4,3004.06,4,0,113.817283817138,404.576709553459,0.0,4.0,103.5,411.0,119.143820653864,104.288554502129,9,0,0,0,"[113.82, 404.58]",4,3,5,0,0,-0.0746336182969042,2.0,54.90796845631787,90.64792165295356,117.54003913560689,155.40584351947643
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,3357.73375001736,333.379208343104,1,1,3337.44,5,0,117.057937315263,495.172254712654,0.0,5.0,123.5,501.0,85.8210347176029,90.7047295110771,10,0,1,0,"[117.06, 495.17]",0,0,0,0,0,0.0746336182969041,3.0,188.12022751421495,90.64792165295356,160.08507050940133,235.0731192629221
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,3674.48108334793,316.747333330568,1,1,3654.16,6,0,109.932860221759,349.805367199979,0.0,3.0,101.5,348.5,150.920508878017,145.603764720039,11,0,1,0,"[109.93, 349.81]",3,4,5,0,0,-0.0791812460476248,0.0,54.90796845631787,145.5347604526149,105.1362097471656,103.75961449427228
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,4191.01370833232,516.532624984393,1,0,4171.14,7,0,194.902290237291,194.904602814374,1.0,1.0,206.0,211.5,173.900115008588,176.674986470664,12,0,1,0,"[194.9, 194.9]",0,0,0,0,0,0.0791812460476248,0.0,167.66476105610266,108.7836026246603,94.44312627184682,49.27850850015655
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,4757.78833334334,566.774625011021,2,2,4737.43,7,0,302.538900991766,323.447344847006,2.0,3.0,311.5,326.0,163.157132850513,167.657020443458,13,0,0,0,"[302.54, 323.45]",0,0,0,0,0,0.0543576623225926,0.0,83.90714212747324,50.35112809063965,82.8343437228786,103.39089418319199
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,5041.15658334922,283.368250005879,1,1,5021.21,8,0,319.102433947003,275.9022122597,2.0,2.0,320.5,272.5,59.5399025864168,50.3476936582376,14,0,1,0,"[319.1, 275.9]",1,2,1,0,0,-0.0579919469776867,1.0,143.1849786115848,50.35112809063965,78.82623167448764,109.9114975787338
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,5324.55383334309,283.397249993868,1,1,5304.28,9,0,380.204741264068,291.676201117177,3.0,2.0,370.5,283.0,43.3416658655387,63.1055519267231,15,0,1,0,"[380.2, 291.68]",0,0,0,0,0,0.0579919469776867,0.0,83.90714212747324,63.10482073502782,72.96824309245767,111.21444915117819
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,5724.51058332808,399.956749984995,1,0,5704.16,10,0,306.853219432898,133.242969419636,2.0,0.0,306.5,123.0,174.132133737573,174.589617851097,16,0,1,0,"[306.85, 133.24]",2,2,2,0,0,-0.0621479067488444,0.0,83.02823676316393,71.19810250280548,64.36450341609105,175.36341351604676
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,6057.98112499178,333.470541663701,2,2,6037.52,10,0,234.006669988026,93.3928128033138,1.0,0.0,238.5,77.0,76.1331071216721,83.0340577616769,17,0,0,0,"[234.01, 93.39]",2,2,1,0,0,-0.0969100130080563,0.0,83.02823676316393,108.7836026246603,122.28347598919487,145.55486250895225
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,6591.29758333438,533.316458342597,1,0,6571.26,11,0,373.819248228755,109.074932172515,3.0,0.0,364.5,106.5,117.657341462401,140.68932405319,17,0,1,0,"[373.82, 109.07]",0,0,0,0,0,0.0969100130080564,1.0,182.7214177374946,71.19810250280548,80.8193943308164,194.23750255807968
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,7074.66879166896,483.371208334574,2,0,7054.27,11,0,466.238365093473,368.867568123581,4.0,3.0,478.5,376.5,281.154761652724,275.741739407115,19,0,0,0,"[466.24, 368.87]",0,0,0,0,0,0.0669467896306132,0.0,93.4260713077458,65.92534565703848,50.75796095195315,105.30586403425023
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,7424.95354166022,350.28474999126,3,0,7404.43,11,0,401.459443729169,436.190178347843,3.0,4.0,406.5,435.0,89.2748564826626,93.4272114909941,20,0,0,0,"[401.46, 436.19]",0,0,0,0,0,0.0347621062592119,1.0,93.4260713077458,149.187727377288,71.36826885948685,74.32761263487482
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,7774.69070834923,349.73716668901,4,4,7754.3,11,0,376.917493295286,584.174169606756,3.0,6.0,369.0,591.0,150.170736163874,150.01492171468,21,0,0,0,"[376.92, 584.17]",0,0,0,0,0,0.0,2.0,86.61280505791278,138.08286280346303,90.36189296379308,78.55908604356334
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,8157.96495834365,383.274249994429,1,0,8137.62,12,0,492.709293532409,659.400426527729,4.0,7.0,497.0,658.0,136.0,138.076046889948,22,0,1,0,"[492.71, 659.4]",2,3,0,0,0,0.0,3.0,109.75491332965458,138.08286280346303,112.50844812724064,50.668823747941886
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,8558.04391668062,400.078958336962,2,2,8521.36,12,0,538.584999900978,559.688413864362,5.0,6.0,548.0,569.0,100.778221753732,109.759126746684,23,0,0,0,"[538.58, 559.69]",3,2,3,0,0,-0.041392685158225,0.0,109.75491332965458,72.04443698162963,132.0059184279251,71.46943402602267
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,8858.27145833173,300.227541651111,1,0,8837.71,13,0,478.92238768105,499.707866199475,4.0,5.0,484.5,495.0,96.551799568936,84.6007883833562,24,0,1,0,"[478.92, 499.71]",0,0,0,0,0,0.041392685158225,1.0,91.43294646898349,84.59855790733086,80.69654391608103,70.04447158769925
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,9175.25420832681,316.982749995077,2,2,9154.31,13,0,570.231683531423,494.972695407112,5.0,5.0,583.0,511.0,94.0478601564119,91.4319930392195,25,0,0,0,"[570.23, 494.97]",0,0,0,0,0,0.0,0.0,163.44763718084153,72.04443698162963,61.992762480792905,66.32141207785011
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,9591.38358334894,416.129375022138,1,0,9571.42,14,0,531.97748541597,363.928398025546,5.0,3.0,528.5,367.5,150.632001911944,136.513704622227,26,0,1,0,"[531.98, 363.93]",2,3,2,0,0,0.0,1.0,91.91085246041408,65.92534565703848,82.57378336978388,107.26624911872327
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,9974.83125000144,383.447666652501,2,0,9954.42,14,0,537.898009216929,272.211435174746,5.0,2.0,543.0,279.5,89.5237398682606,91.9078553587927,27,0,0,0,"[537.9, 272.21]",3,2,2,0,0,-0.0511525224473813,0.0,91.91085246041408,120.32585424587685,107.83106463352755,49.907957281379474
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,10275.0763749937,300.245124992216,3,3,10254.45,14,0,478.766494910582,195.482941722615,4.0,1.0,488.5,192.0,99.4547635862657,96.8700040066568,28,0,0,0,"[478.77, 195.48]",2,3,1,0,0,-0.109144469425068,1.0,96.87027304596596,116.9697482257699,97.86197678363133,71.09386752737541
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,10758.1338750024,483.057500008726,1,1,10737.74,15,0,561.608158390831,112.902096575095,5.0,0.0,556.0,101.5,109.700729259199,116.971523072796,29,0,1,0,"[561.61, 112.9]",0,0,0,0,0,0.109144469425068,2.0,164.04507459841636,116.9697482257699,85.02009291926231,96.5480118904579
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,11708.5889583454,500.472458341392,1,0,11771.55,16,0,638.929158729429,572.56270626671,6.0,6.0,635.0,566.5,143.772389560722,466.117454038701,31,0,1,0,"[638.93, 572.56]",2,3,3,0,0,-0.1249387366082999,0.0,101.1719299015294,103.63347962893062,93.64085433185677,61.73274657748504
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,12208.1097083283,399.520749982912,2,2,12177.88,16,0,644.297954703055,401.742619309975,6.0,4.0,636.0,412.0,154.5202252134,170.90443551328,32,0,0,0,"[644.3, 401.74]",1,2,3,0,0,-0.2041199826559248,0.0,118.51319968678588,85.4859737032925,74.57647082022581,109.6706966331481
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,12691.6492083401,483.53950001173,1,1,12671.61,17,0,728.444304875722,416.851171510035,7.0,4.0,729.5,417.0,91.6037662981168,85.4919697932753,33,0,1,0,"[728.44, 416.85]",0,0,0,0,0,0.2041199826559248,1.0,176.44585146724197,59.62778295392172,88.40204635640517,69.29879147575373
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,12958.2274583227,266.578249982558,1,0,12937.95,17,0,786.337970040846,402.603936993651,8.0,4.0,798.0,398.0,62.7714106898993,59.6209731769041,34,0,1,0,"[786.34, 402.6]",2,2,3,0,0,-0.2430380486862944,0.0,68.8556933012805,59.62778295392172,97.02583831124578,97.94245249124612
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,13291.7827916681,333.55533334543,2,2,13254.66,17,0,797.411779245311,334.636451423924,8.0,3.0,804.0,335.5,58.9173149422137,68.8636939538389,35,0,0,0,"[797.41, 334.64]",2,1,3,0,0,-0.3679767852945944,0.0,142.53526054980216,107.30957552800213,74.0483868831725,75.67882795075514
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,13658.4055833227,366.622791654663,1,0,13638.12,19,0,915.041794762493,332.84265234689,9.0,3.0,917.5,333.5,112.517776373336,117.643791981193,36,0,1,0,"[915.04, 332.84]",0,0,0,0,0,0.3679767852945944,1.0,86.97062090154351,117.64377119082846,71.00928460419807,103.22490833127436
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,14008.5396666836,350.134083360899,2,0,13988.05,19,0,879.037812470569,253.671689727495,9.0,2.0,880.5,251.0,88.1149817000492,86.9731770392554,37,0,0,0,"[879.04, 253.67]",0,0,0,0,0,0.3010299956639812,0.0,86.97062090154351,86.8652807512875,150.9478724593361,47.16854884348256
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,14358.5300416744,349.990374990739,3,0,14321.69,19,0,821.10491581616,135.24717503019,8.0,0.0,813.0,139.5,125.095963164284,131.835442228455,38,0,0,0,"[821.1, 135.25]",0,0,0,0,0,0.2218487496163564,1.0,97.5031840505735,97.81608916737574,176.07687525623575,79.49321543377145
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,14658.35433334,299.824291665573,4,4,14638.04,19,0,917.987811228411,123.814086177028,9.0,0.0,935.5,119.5,117.098249346436,97.5551698917043,39,0,0,0,"[917.99, 123.81]",0,0,0,0,0,0.1249387366082999,2.0,97.56303449565311,50.128068983355035,271.64499866553774,141.33740127793493
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,14941.9812916603,283.626958320383,1,1,14921.8,20,0,912.914925212948,173.683351057649,9.0,1.0,920.5,174.5,68.3904233061911,50.1266171934839,40,0,1,0,"[912.91, 173.68]",1,1,1,0,0,-0.1760912590556812,3.0,166.65647812191395,50.128068983355035,229.30964654806826,111.37482525238815
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,15308.4992916556,366.517999995267,1,1,15271.74,21,0,723.645283392935,138.473344771655,7.0,0.0,724.0,149.5,196.639899308355,192.516861228662,41,0,1,0,"[723.65, 138.47]",0,0,0,0,0,0.1760912590556812,0.0,97.5031840505735,67.06207870324334,81.58526398805114,113.86684943388923
17,0,,4,0,r/g,0,80,50,0.0,target1,redDot100S,15575.1738750148,266.684583359165,1,1,15554.76,22,0,748.474361648587,200.768621405055,7.0,1.0,747.0,201.5,56.1293149788949,67.0610514222464,42,0,1,0,"[748.47, 200.77]",1,2,1,0,0,-0.3010299956639812,0.0,142.53526054980216,67.06207870324334,119.82402513686483,61.940334193480055
17,0,,4,0,r/g,0,80,50,0.0,target2,greenDot100S,16058.6015000008,483.417624986032,1,1,16038.15,23,23,878.364367624827,583.654919702765,9.0,6.0,874.5,577.0,396.709276422924,404.317353623268,43,0,1,0,"[878.36, 583.65]",0,0,0,0,0,0.3010299956639812,0.0,224.2727054280123,203.09304000876048,92.80670773171515,46.990811867853466
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,957.971583353356,316.715541674057,2,0,921.31,1,0,829.602684647455,638.484770828923,8.0,7.0,828.5,642.5,84.4422879841611,87.9157084352253,2,0,0,0,"[829.6, 638.48]",4,3,4,0,0,-0.0434656937810903,0.0,87.91204809353495,37.792254497449555,80.50117576781103,44.74336263626144
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,1241.22875000467,283.25716665131,3,3,1221.37,1,0,740.215972639465,579.150559522114,7.0,6.0,731.0,572.5,119.328328572892,107.287151677171,3,0,0,0,"[740.22, 579.15]",4,3,3,0,0,-0.0669467896306132,1.0,54.14248793692445,106.15783814678969,17.249501442070752,73.82235569256773
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,1691.34124999982,450.112499995157,1,1,1671.31,2,0,872.705472470506,502.731617738326,9.0,5.0,871.0,499.0,151.083586136946,152.948756372831,4,0,1,0,"[872.71, 502.73]",0,0,0,0,0,0.0669467896306132,2.0,50.661528796513906,79.81175414686746,69.4757173406651,26.9209992385127
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,1958.0801250122,266.738875012379,1,1,1937.81,3,0,795.560828090066,482.293994660793,8.0,5.0,799.5,484.0,71.9173564884515,79.8059686647512,5,0,1,0,"[795.56, 482.29]",5,4,5,0,0,-0.0705810742857072,0.0,101.62299395314037,30.124415347023756,47.695413825649915,75.52826887993662
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,2208.03300000262,249.952874990413,1,1,2177.83,4,0,800.693358929204,441.55688928334,8.0,4.0,802.0,435.0,46.2195845935465,41.0591600906353,6,0,1,0,"[800.69, 441.56]",0,0,0,0,0,0.0705810742857072,0.0,38.086238984704124,41.051794114265,71.71878484748616,92.29422137923908
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,3174.81479168055,700.084250012878,1,1,3154.36,5,0,876.04072067984,420.240138298359,9.0,4.0,867.5,406.0,33.1209903233584,78.3047175803414,8,0,1,0,"[876.04, 420.24]",4,4,4,0,0,-0.0746336182969042,0.0,25.529255766668975,43.551487919472926,64.26688260682948,59.2992951054226
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,3674.76208333392,499.94729165337,1,0,3654.58,6,0,793.08874251278,345.090776003341,8.0,3.0,781.5,341.0,115.602768132947,111.930591596651,9,0,1,0,"[793.09, 345.09]",0,0,0,0,0,0.0746336182969041,0.0,85.17112245356407,82.76663337360053,24.702763003356523,79.7871750345882
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,3991.47429168806,316.712208354147,2,0,3971.56,6,0,723.642607613968,417.962085760172,7.0,4.0,715.5,417.0,104.139329746259,101.389033221425,10,0,0,0,"[723.64, 417.96]",0,0,0,0,0,0.0511525224473812,0.0,17.37826228366919,96.49266966977335,64.70616044860027,50.335826207583
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,4224.90133333486,233.427041646792,3,3,4204.46,6,0,664.646452031294,400.739930374714,6.0,4.0,654.5,407.5,59.5399025864168,61.7462008582485,11,0,0,0,"[664.65, 400.74]",0,0,0,0,0,0.0263289387223491,1.0,61.452001594740594,58.2535732809585,28.755036080658996,56.923637445265214
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,4741.63016668172,516.72883334686,1,0,4721.78,7,0,905.617400131175,271.357040057228,9.0,2.0,911.0,268.5,283.681599685281,273.509436908415,12,0,1,0,"[905.62, 271.36]",4,4,4,1,0,-0.0280287236002435,2.0,99.97594610705116,4.293483434229144,87.74883361048167,58.84072484257822
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,5108.3496666688,366.719499987084,2,2,5087.81,7,0,800.158513370364,196.178086508802,8.0,1.0,803.5,202.0,125.132929319174,129.507371578488,13,0,0,0,"[800.16, 196.18]",4,4,4,1,0,-0.0579919469776867,0.0,62.30200638823762,5.122352974952057,55.4204962085328,62.04103319578101
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,5424.92266668705,316.573000017252,1,0,5404.7,8,0,731.931296462775,175.476723402299,7.0,1.0,735.5,175.0,67.5814323612633,69.0629164353388,14,0,1,0,"[731.93, 175.48]",0,0,0,0,0,0.0579919469776867,1.0,33.65766777422346,71.30093197146867,94.10160731889765,77.50500499967728
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,5724.92870833958,300.006041652523,2,0,5704.53,8,0,729.773503151693,123.431253733098,7.0,0.0,732.5,121.5,63.5963835449784,62.0829797806541,15,0,0,0,"[729.77, 123.43]",0,0,0,0,0,0.0299632233774432,0.0,22.749180205009626,101.22902054253018,109.36948843256054,84.70032349406942
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,5991.74970833701,266.820999997435,3,3,5971.69,8,0,660.895171159648,130.422271515467,6.0,0.0,662.0,126.0,69.4064117075556,69.2322003844542,16,0,0,0,"[660.9, 130.42]",0,0,0,0,0,0.0,1.0,48.65935675694857,78.06901882309013,40.150940213150655,127.88305790838754
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,6841.69433332863,449.760916642845,1,1,6821.7,9,0,635.127048208353,350.516344206387,6.0,3.0,651.0,356.5,151.958053422647,221.597377036534,17,0,1,0,"[635.13, 350.52]",4,5,2,0,0,0.0,2.0,100.01670110536536,58.2535732809585,82.39156085425257,34.16086942687493
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,7325.03591667046,483.341583341726,1,0,7304.65,10,0,546.868255953453,335.661707600565,5.0,3.0,546.5,333.5,106.512910015641,89.5001210505735,19,0,1,0,"[546.87, 335.66]",0,0,0,0,0,0.0,0.0,98.29409341359225,29.839894436810564,67.6504641521401,55.55273620623922
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,7758.93966667354,433.903750003083,2,2,7738.12,10,0,551.762005534675,211.336000628061,5.0,1.0,566.0,223.5,114.85643212289,124.422084311139,20,0,0,0,"[551.76, 211.34]",0,0,0,0,0,-0.0347621062592119,0.0,94.98837244631572,17.676936951859055,85.32935368324318,61.737817421739166
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,8275.10537501075,516.165708337212,1,0,8254.9,11,0,542.610393347636,436.467435690431,5.0,4.0,538.5,442.5,217.509769895515,225.317365195992,21,0,1,0,"[542.61, 436.47]",6,5,6,0,0,0.0377885608893997,1.0,73.34301057360547,87.94421527309231,33.78076671717211,74.26746393946678
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,8541.74775001593,266.642375005176,2,2,8521.81,11,0,566.533636315617,488.581748007094,5.0,5.0,574.0,493.0,61.4369595601766,57.3430301112854,22,0,0,0,"[566.53, 488.58]",3,6,2,0,0,0.0,0.0,57.33775806569344,74.94939426039417,7.424284477308285,78.29786842564754
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,8908.45800001989,366.710250003962,1,0,8888.04,12,0,462.261728164147,400.719803745862,4.0,4.0,452.5,396.5,155.811584935139,136.353775447959,23,0,1,0,"[462.26, 400.72]",0,0,0,0,0,0.0,1.0,106.7316996023206,41.37992025125234,30.706717506109314,36.89815307030968
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,9308.91633333522,400.458333315328,2,2,9288.14,12,0,469.103200293717,585.017726751211,4.0,6.0,468.5,581.5,174.858053651985,174.425862508032,24,0,0,0,"[469.1, 585.02]",0,0,0,0,0,-0.041392685158225,0.0,85.86126949911704,63.95368324029514,22.039421498759918,83.72417691443732
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,9591.80833335267,282.892000017455,1,0,9571.85,13,0,445.499209792452,644.463010408761,4.0,7.0,447.0,649.0,64.9037749287358,63.9591371669687,25,0,1,0,"[445.5, 644.46]",2,3,4,0,0,0.0457574905606751,1.0,58.296470733655916,63.95368324029514,43.90029726550835,40.81006003426116
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,9858.47483333782,266.666499985149,2,0,9838.1,13,0,387.890498880644,653.384905755469,3.0,7.0,379.5,663.0,65.5171733211988,58.2954868707505,26,0,0,0,"[387.89, 653.38]",3,2,5,0,0,0.0,0.0,58.296470733655916,73.75679290750107,67.5977906443694,19.054136033942882
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,10141.9078750177,283.433041680837,3,0,10121.86,13,0,306.288447146363,652.801369905095,2.0,7.0,313.0,650.5,66.3871222452066,81.6041381385348,27,0,0,0,"[306.29, 652.8]",3,3,3,0,0,-0.0511525224473813,1.0,81.60206124847579,81.40725090555513,37.13259619256376,98.75873682869782
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,10525.8136250195,383.905750000849,4,4,10504.85,13,0,214.20523409892,636.023936115175,1.0,7.0,216.0,633.5,95.8031736631748,93.5991474839155,28,0,0,0,"[214.21, 636.02]",3,3,3,0,0,-0.109144469425068,2.0,93.59644651374326,26.360229513416634,68.77275986900625,64.50950007557029
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,10841.9136666635,316.100041643949,1,0,10821.96,14,0,290.025109535702,570.081395413709,2.0,6.0,276.5,576.0,85.2129684965851,100.48417873342,29,0,1,0,"[290.03, 570.08]",0,0,0,0,0,0.109144469425068,3.0,63.504157344224346,74.63197438095825,15.894080659163611,93.18500308526045
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,11225.2500416653,383.336375001717,2,0,11204.97,14,0,129.122246466843,598.267458535848,0.0,6.0,123.5,601.5,156.672428972043,163.352947625934,30,0,0,0,"[129.12, 598.27]",0,0,0,0,0,0.0579919469776867,0.0,86.53975040407732,21.72523877889491,58.885694357798016,64.38819922936192
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,11659.0806250169,433.830583351664,3,0,11621.98,14,0,279.70740480739,507.419211369401,2.0,5.0,280.5,519.5,172.039144142132,175.867262233946,31,0,0,0,"[279.71, 507.42]",0,0,0,0,0,0.0,1.0,63.504157344224346,44.919706143295315,63.4219457285883,87.20743316942658
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,11992.2725416836,333.191916666692,4,0,11972.05,14,0,361.816275704176,495.426437110921,3.0,5.0,366.0,508.0,84.4304447459564,82.980077816073,32,0,0,0,"[361.82, 495.43]",0,0,0,1,0,-0.0669467896306132,2.0,82.98079416346896,38.27442226866395,14.220900112158835,94.54769642883954
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,12625.3339583345,633.061416650889,5,0,12604.87,14,0,229.78908222832,288.10834038636,1.0,2.0,230.0,289.0,258.00775172153,245.788472159717,33,0,0,0,"[229.79, 288.11]",0,0,0,0,0,-0.146128035678238,3.0,44.96589930158184,52.51670686552993,81.1852166345573,45.83257575131469
17,0,,5,0,r/g,0,80,50,0.0,target2,greenDot100S,12941.9747500215,316.64079168695,6,6,12922.0,14,0,132.548266730085,254.32174546313,0.0,2.0,128.5,250.5,103.93387320792,102.943237734531,34,0,0,0,"[132.55, 254.32]",0,0,0,0,0,-0.2430380486862944,4.0,115.13794335491667,48.83919020622679,23.427942718045042,88.91805216040218
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,13258.6514583381,316.676708316663,1,0,13238.45,15,0,142.277967961947,417.430822730416,0.0,4.0,152.5,435.5,179.467267210486,163.399015214434,35,0,1,0,"[142.28, 417.43]",3,3,3,0,0,0.3010299956639812,5.0,36.285122295508394,105.90918562617689,68.67468238004452,75.41611034785605
17,0,,5,0,r/g,0,80,50,0.0,target1,redDot100S,13508.8815000199,250.230041681789,2,0,13488.37,15,0,111.017934219743,351.616717926903,0.0,3.0,109.5,360.0,82.5787502932806,72.8607299512112,36,0,0,0,"[111.02, 351.62]",4,3,6,0,0,0.2218487496163564,0.0,59.48593110980107,99.65355437715206,91.87615359819978,10.737490395804784
