participantN,age,gender,trialN,task,condition,FeatConj,setSize,proportion,timelimit,stType,imgName,timeTS,timeRel,runLength,runTest,touchTS,runN,runNH,stPosX,stPosY,col,row,touchX,touchY,touchDist,targDist,touchN,error,switches,changeScreen,resp_pos,grouping_selected,grouping_same,grouping_switch,strict_line,blocked_grouped,ratio,run_length,cl_same,cl_other,cl_same_color,cl_same_shape
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,11344.0877083398,366.535416658735,7,0,11323.66,2,0,493.295480682841,567.708557846907,4.0,6.0,491.0,562.5,151.611345221919,155.631181132791,31,0,0,0,"[493.3, 567.71]",2,3,2,0,0,1.146128035678238,5.0,95.00233733966758,75.47068636232221,94.93894985726357,71.25490369090396
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,11827.6009583496,383.513250009855,8,0,11807.05,2,0,365.894207949449,652.964126967581,3.0,7.0,359.5,656.0,159.067595694409,153.29578063397,32,0,0,0,"[365.89, 652.96]",1,2,2,0,0,1.1139433523068367,6.0,153.29993672536204,115.48933543838581,61.20089051639688,164.2707219805161
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,12627.4119583541,416.573916678317,9,0,12607.09,2,0,126.955942621546,640.541882813662,0.0,7.0,120.5,650.5,190.924068676529,239.260959597888,34,0,0,0,"[126.96, 640.54]",1,1,1,0,0,1.0791812460476249,7.0,198.72831906902445,70.48562122873007,75.49266255736376,100.17047968338773
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13060.9733750171,433.561316662997,10,0,13040.89,2,0,276.940290026757,510.16235845429,2.0,5.0,275.5,516.5,204.223529496481,198.731288022305,35,0,0,0,"[276.94, 510.16]",1,1,2,1,0,1.0413926851582251,8.0,168.23775586948372,54.6551745034265,100.27043133446669,100.83316220371155
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13527.5293333398,466.555958322715,11,0,13490.84,2,0,399.40483448092,339.89348920407,3.0,3.0,393.0,338.5,208.021633490366,209.735672893559,36,0,0,0,"[399.4, 339.89]",2,3,1,0,0,1.0,9.0,76.35518908365032,57.49009740816242,102.98889503242572,115.94433362609837
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13744.3062500097,216.776916669913,12,0,13723.84,2,0,323.348769069069,333.068303371618,2.0,3.0,330.0,333.0,64.2825792886378,76.3616935876832,37,0,0,0,"[323.35, 333.07]",3,2,3,0,0,0.9542425094393248,10.0,76.35518908365032,109.88123133638427,122.62059941135504,88.27531591560577
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13027.5916250248,283.285375015112,13,0,13007.19,2,0,225.178151238682,270.356095134119,1.0,2.0,229.5,277.0,115.157500841239,116.491593112848,38,0,0,0,"[225.18, 270.36]",3,2,2,0,0,0.9030899869919436,11.0,115.29585248394672,82.81058024189903,76.42107039292242,63.66113414007008
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13427.4702083494,399.878583324607,13,0,13407.22,2,0,123.281632356673,324.302943939167,0.0,3.0,120.5,321.5,123.187864662068,115.295980221286,39,0,0,0,"[123.28, 324.3]",2,3,2,0,0,0.8450980400142568,12.0,115.29585248394672,85.44839963393112,56.67112845179638,178.06205210543877
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13744.0912500024,316.621041652979,15,0,13723.9,2,0,104.493202181024,91.846907460498,0.0,0.0,88.5,99.0,225.17770760002,233.213094779534,40,0,0,0,"[104.49, 91.85]",1,3,1,0,0,0.7781512503836436,12.0,215.48061676169394,193.1038127536585,110.84380542005947,132.83908498630964
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,15227.6090833475,483.517833345104,16,0,15207.22,2,0,387.746838202458,195.19553936646,3.0,1.0,374.0,190.5,297.578561055732,301.518759012101,41,0,0,0,"[387.75, 195.2]",1,2,3,1,0,0.6989700043360189,14.0,145.15825364063872,69.34541729631455,193.62255163074366,91.59436718488753
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,16194.7635000106,350.610041670734,17,0,16174.19,2,0,736.11302600482,402.730110872405,7.0,4.0,728.0,416.0,197.995580758763,405.500056606016,43,0,0,0,"[736.11, 402.73]",2,3,1,0,0,0.6020599913279624,15.0,138.77960945326222,178.1349704577964,68.13312263502974,67.56066089078759
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,17277.8197500156,583.580750011606,18,0,17257.36,2,0,570.468049564187,324.544223137935,5.0,3.0,557.0,316.0,17.2699160391705,183.171019956209,45,0,0,0,"[570.47, 324.54]",1,2,1,1,0,0.4771212547196624,16.0,171.75729213049445,73.51192080200329,76.26030225484294,69.76103281918923
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,17777.7473750175,499.927625001874,19,0,17741.05,2,0,737.747656731584,252.048793860448,7.0,2.0,738.0,257.0,182.000686811891,182.313066564649,46,0,0,0,"[737.75, 252.05]",1,1,1,0,0,0.3010299956639812,17.0,182.31126816519048,94.57087606657775,84.19767692757323,56.16339733313862
13,0,,4,0,rs/gd,1,80,50,0.0,target1,redSquare100S,18344.469750009,566.722374991513,20,20,18324.12,2,2,879.520836423047,169.053459028921,9.0,1.0,900.5,162.5,192.377883344213,164.279822509111,47,0,0,0,"[879.52, 169.05]",1,1,0,0,0,0.0,18.0,164.27943541417469,115.82083404983749,48.20690925583174,40.69871373888861
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,1076.80666667875,316.733750019921,2,0,1056.45,1,0,813.247694099049,282.962165600315,8.0,2.0,813.0,289.5,66.4623953826523,73.3124600573949,2,0,0,0,"[813.25, 282.96]",0,0,0,0,0,-0.0434656937810903,0.0,74.20421349222701,146.5212400984922,86.9349555702423,77.77370506797264
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,1360.10870832251,283.302041643765,3,0,1340.02,1,0,737.499798044163,258.985790896684,7.0,2.0,747.5,260.5,71.8905417979306,80.4058834463034,3,0,0,0,"[737.5, 258.99]",0,0,0,0,0,-0.0669467896306132,1.0,75.27099374925244,184.43886900542412,100.23175794128325,67.57627542266594
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,1726.70966666192,366.600958339404,4,0,1690.01,1,0,708.377422687232,189.580356409385,7.0,1.0,704.5,203.5,73.6495078055516,75.2677027867916,4,0,0,0,"[708.38, 189.58]",0,0,0,0,0,-0.0917703733556453,2.0,75.27099374925244,182.7205823108059,87.24252002320887,69.57412306310441
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,2176.82991665788,450.120249995962,5,0,2156.37,1,0,818.762224825979,98.5283821048427,8.0,0.0,828.5,97.0,161.667869411334,133.091811673363,5,0,0,0,"[818.76, 98.53]",0,0,0,0,0,-0.1180993120779945,3.0,143.0868508983268,56.27610949594861,96.08876573252465,91.05241622274498
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,2576.6968333337,399.866916675819,6,0,2556.39,1,0,554.303034801139,102.372990223732,5.0,0.0,539.0,102.0,284.510983970742,264.487134281003,6,0,0,0,"[554.3, 102.37]",0,0,0,0,0,-0.146128035678238,4.0,105.50771772718811,147.60636741008156,128.7785898354226,110.9168287501946
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,2810.18512501032,233.488291676622,7,0,2790.06,1,0,567.492015817199,207.049663375193,5.0,1.0,557.5,205.5,105.54619841567,105.504289591938,7,0,0,0,"[567.49, 207.05]",0,0,0,0,0,-0.1760912590556812,5.0,67.56123148670393,150.11479907057796,56.39548297514614,121.22022438520732
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,3043.42829168309,233.243166672764,8,0,3023.08,1,0,550.846008205743,272.529165022355,5.0,2.0,539.5,278.5,68.9383782808966,67.5622283925079,8,0,0,0,"[550.85, 272.53]",0,0,0,0,0,-0.2082759424270824,6.0,67.56123148670393,92.75654208733742,77.37431227481122,59.036343043925115
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,3443.47258334165,400.04429165856,9,0,3406.43,1,0,448.64317845545,212.179113415762,4.0,1.0,440.0,210.5,129.003875910765,118.690973278871,9,0,0,0,"[448.64, 212.18]",0,0,0,0,0,-0.2430380486862944,7.0,118.69712127933012,112.05066443354988,59.51211305272229,75.10801288810666
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,3827.31633333606,383.843749994412,10,0,3790.13,1,0,277.303367301318,126.61060950505,2.0,0.0,273.5,126.5,190.311586615213,191.51840576783,10,0,0,0,"[277.3, 126.61]",0,0,0,0,0,-0.2808266095756942,8.0,164.50202096023017,130.80773868544628,58.35384648847067,71.69971059913703
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,4126.85370832332,299.537374987267,11,0,4106.5,1,0,212.448190920595,277.792287733266,1.0,2.0,197.5,275.0,166.85397807664,164.505603963131,11,0,0,0,"[212.45, 277.79]",0,0,0,0,0,-0.3222192947339193,9.0,50.577407011431454,78.0386891227678,74.95024082683125,98.9083535400322
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,4376.87029165681,250.01658333349,12,0,4356.52,1,0,217.741536181875,328.092341672393,1.0,3.0,223.0,338.0,59.2979763567021,50.5778106518479,12,0,0,0,"[217.74, 328.09]",0,0,0,0,0,-0.3679767852945944,10.0,50.577407011431454,94.18470629566141,84.28033756458265,75.00749629203737
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,6093.69295832585,400.074833334656,13,0,6073.24,1,0,289.390032718777,662.555395675546,2.0,7.0,286.5,663.5,17.066048165876,342.05122649848,16,0,0,0,"[289.39, 662.56]",0,0,0,0,0,-0.4191293077419757,11.0,106.36715893545332,98.6803850823455,84.42592611277651,84.40176123754763
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,6526.9484166638,433.255458337953,13,0,6506.64,1,0,133.341370689022,591.158950290667,0.0,6.0,116.0,583.0,183.980977277544,171.606052733791,17,0,0,0,"[133.34, 591.16]",0,0,0,0,0,-0.4771212547196624,12.0,171.60874832012496,79.6764708053765,97.584499281392,95.25850145787513
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,7010.10704165674,483.158624992939,15,0,6980.89,1,0,370.892113978629,594.213077349058,3.0,6.0,382.0,595.5,268.619154194186,237.570388387921,18,0,0,0,"[370.89, 594.21]",0,0,0,0,0,-0.5440680443502757,12.0,106.36715893545332,74.27896674025563,75.5471614291365,56.56788664958235
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,7393.67183332797,383.564791671233,16,0,7373.29,1,0,471.8230206322,634.996300747681,4.0,7.0,473.0,644.0,110.909873320638,108.85879690336,19,0,0,0,"[471.82, 635.0]",0,0,0,0,0,-0.6232492903979004,14.0,108.86086992119803,90.21391078985545,143.04285301964586,75.90085440889321
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,7827.20016667736,433.528333349386,17,0,7790.33,1,0,450.094212412111,488.201108645098,4.0,5.0,448.0,473.5,173.655549868123,138.394641180535,20,0,0,0,"[450.09, 488.2]",0,0,0,0,0,-0.7201593034059569,15.0,121.88494656847503,71.7231043667241,71.31742353730958,72.54848034245789
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,8227.35383332474,400.153666647384,18,0,8206.71,1,0,563.202997389285,442.79463413877,5.0,4.0,552.5,437.5,102.676677001157,121.882505578555,21,0,0,0,"[563.2, 442.79]",0,0,0,0,0,-0.8450980400142568,16.0,121.88494656847503,89.55939537535973,161.04098981315283,48.8931416458382
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,8644.16320834425,416.809375019511,19,0,8623.39,1,0,628.663507360952,442.852788913556,6.0,4.0,634.5,438.0,80.5139739424157,65.4605358038606,22,0,0,0,"[628.66, 442.85]",0,0,0,0,0,-1.021189299069938,17.0,65.46002749770267,72.08442272779878,95.59375084177842,82.27856342936478
13,0,,5,0,rs/gd,1,80,50,0.0,target2,greenDot100S,9043.86375000468,399.700541660422,20,20,9015.27,1,0,635.923601520579,654.609881580109,6.0,7.0,618.0,651.5,203.721623790898,211.881512317139,23,0,0,0,"[635.92, 654.61]",0,0,0,1,0,-1.3222192947339193,18.0,165.26754702602685,76.2367693439327,181.9225442324288,91.16217746412167
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,10527.1928333386,1383.32908333396,1,0,10506.74,2,0,406.808628737885,108.23354095098,3.0,0.0,406.0,104.5,588.375942744093,592.470063676211,24,0,1,0,"[406.81, 108.23]",1,2,1,1,0,1.3010299956639813,19.0,226.50731312697164,112.05066443354988,38.02027353925795,149.9574556332562
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,11093.9007500128,566.707916674204,2,0,11073.49,2,0,117.692212307462,104.195937518961,0.0,0.0,103.0,89.0,295.906235138907,289.134608269018,25,0,0,0,"[117.69, 104.2]",1,1,0,0,0,1.2787536009528289,0.0,289.1480854164523,161.17555707985005,89.99696717112194,79.03111602400664
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,11377.2694583226,383.368708309717,3,0,11356.86,2,0,134.639115208672,283.764708034413,0.0,2.0,127.0,296.0,200.709366996162,180.366684458007,26,0,0,0,"[134.64, 283.76]",1,2,1,0,0,1.255272505103306,1.0,244.07509377238802,78.0386891227678,146.3377627271922,45.66499096682275
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,11944.483875006,467.213416683419,4,0,11923.51,2,0,399.392578244238,432.679568550604,3.0,4.0,382.0,441.0,289.064871611893,303.759825967625,27,0,0,0,"[399.39, 432.68]",3,2,2,0,0,1.230448921378274,2.0,76.85790330213281,75.1861716009001,94.9921938898139,70.25693773571408
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,12227.4043333309,282.920458324952,5,0,12190.62,2,0,322.81329790329,439.210276673624,2.0,4.0,322.0,442.5,64.5484313294313,76.8562500292916,28,0,0,0,"[322.81, 439.21]",2,3,2,0,0,1.2041199826559248,3.0,76.85790330213281,136.3826180273718,38.12940335226873,97.70700384312273
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,12577.8069999942,350.402666663285,6,0,12556.88,2,0,476.2318824917,421.413020605078,4.0,4.0,495.0,415.5,169.006656673635,154.446423022715,29,0,0,0,"[476.23, 421.41]",3,3,2,0,0,1.1760912590556811,4.0,77.66207890598864,71.7231043667241,84.90039811449647,107.79317696403614
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,12927.3138750071,349.507875012932,7,0,12906.91,2,0,474.039722838973,324.532170102927,4.0,3.0,483.5,312.5,108.139955613085,96.905648741253,30,0,0,0,"[474.04, 324.53]",2,3,1,0,0,1.146128035678238,5.0,96.9047496255989,92.75654208733742,65.9109285323761,58.39077067482496
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13444.0602500108,516.745375003666,8,0,13423.58,2,0,302.68712012361,564.780438601641,2.0,6.0,312.5,546.5,278.73015624435,295.094806755319,31,0,0,0,"[302.69, 564.78]",1,2,1,0,0,1.1139433523068367,6.0,127.1716922117497,74.27896674025563,89.09416872051725,75.63433744008074
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13877.4307083222,433.370458311301,9,0,13857.05,2,0,562.028366559407,635.835035621383,5.0,7.0,554.0,649.0,259.659873680937,268.898936136138,32,0,0,0,"[562.03, 635.84]",3,4,3,0,0,1.0791812460476249,7.0,69.34971737505501,76.2367693439327,125.25066387049611,210.25183590161586
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13134.1393750138,266.708666691557,10,0,13123.75,2,0,564.063594655822,566.517993946593,5.0,6.0,559.5,561.5,84.5059169526016,69.3469135575821,33,0,0,0,"[564.06, 566.52]",4,5,3,0,0,1.0413926851582251,8.0,60.19427630597457,113.68248633804596,88.71496040691218,183.5910983680853
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,13910.7836250041,133.551625011023,11,0,13890.73,2,0,623.840382976674,573.570295094266,6.0,6.0,624.0,573.5,20.5548047910945,60.1913563016605,36,0,0,0,"[623.84, 573.57]",5,4,3,0,0,1.0,9.0,60.19427630597457,81.9353891795236,109.72562736207071,162.8074224352195
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,15327.3386250075,416.555000003427,12,0,15307.13,2,0,645.120297197131,513.028008997036,6.0,5.0,636.0,504.0,75.0266619276108,63.2306775459104,37,0,0,0,"[645.12, 513.03]",4,5,2,0,0,0.9542425094393248,10.0,64.1710994139886,72.08442272779878,109.75580576898885,104.07679664555401
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,15661.1270833237,333.788458316121,13,0,15640.79,2,0,727.956915311566,509.611387288354,7.0,5.0,726.0,507.5,78.3485800764762,82.9542703218968,38,0,0,0,"[727.96, 509.61]",5,4,2,0,0,0.9030899869919436,11.0,82.91056627475176,119.6552865526635,68.7611205551509,64.32881158547858
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,16010.8705833263,349.74350000266,13,0,15990.84,2,0,810.603682864867,482.296711980496,8.0,5.0,817.5,476.0,90.2496537389479,87.0435818261639,39,0,0,0,"[810.6, 482.3]",5,4,2,0,0,0.8450980400142568,12.0,52.96997734566254,186.16784389362203,123.02950621700468,75.30993161595622
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,16294.162416656,283.291833329713,15,0,16273.83,2,0,808.080272760311,429.394887231177,8.0,4.0,828.5,430.0,50.9901951359278,52.9619737204294,40,0,0,0,"[808.08, 429.39]",4,5,0,0,0,0.7781512503836436,12.0,52.96997734566254,146.5212400984922,129.6269084719681,61.6285234286852
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,17494.8121249909,483.961958321743,16,0,17474.04,2,0,901.518160207792,511.924519778849,9.0,5.0,897.0,510.5,33.5,124.666671805667,43,0,0,0,"[901.52, 511.92]",4,3,0,0,0,0.6989700043360189,14.0,51.284641950587826,245.38597046286085,133.50600922804938,113.51623011710706
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,17777.5655833248,282.7534583339,17,0,17740.96,2,0,870.198900285662,552.528000154181,9.0,6.0,867.0,556.5,53.8237865631916,51.2790274933118,44,0,0,0,"[870.2, 552.53]",3,4,3,0,0,0.6020599913279624,15.0,51.284641950587826,255.55321324530445,92.40662313925343,82.74253138501386
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,18977.6592499984,900.125624990324,18,0,18941.03,2,0,822.75942589338,664.551282482208,8.0,7.0,820.5,658.5,22.59424705539,121.654097810805,46,0,0,0,"[822.76, 664.55]",1,3,3,0,0,0.4771212547196624,16.0,121.65128030563427,187.10422015550589,63.31680661562135,116.07463331839554
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,19544.3341250066,566.674875008175,19,0,19524.05,2,0,873.540756194182,111.417860609652,9.0,0.0,876.0,112.0,551.725022089809,555.459562794234,47,0,0,0,"[873.54, 111.42]",1,4,1,0,0,0.3010299956639812,17.0,324.638156260166,56.27610949594861,133.1726792551685,59.52371124182362
13,0,,5,0,rs/gd,1,80,50,0.0,target1,redSquare100S,22694.4589166669,3150.12479166035,20,20,22661.07,2,2,131.717716153609,670.821289532508,0.0,7.0,133.5,655.5,907.850758660255,929.103664305381,48,0,0,0,"[131.72, 670.82]",1,1,1,0,0,0.0,18.0,201.1845483629397,79.6764708053765,174.91602813921892,73.66008213408399
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,859.265916660661,299.966541671893,2,0,838.96,1,0,813.295959661688,195.706479800343,8.0,1.0,823.5,189.5,115.745410276175,117.604617643627,2,0,0,0,"[813.3, 195.71]",0,0,0,0,0,-0.0434656937810903,0.0,113.34214617696279,75.0249085304341,86.45690371508807,177.77106204329212
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,1209.27900000243,350.013083341764,3,0,1188.97,1,0,733.155687338134,275.862449084485,7.0,2.0,744.5,261.5,101.943611864599,113.055789877677,3,0,0,0,"[733.16, 275.86]",0,0,0,0,0,-0.0669467896306132,1.0,113.34214617696279,54.93610197311062,64.2536535926168,160.35307075325989
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,1542.61883333675,333.339833334321,4,0,1522.3,1,0,660.419283909446,329.895880313975,6.0,3.0,666.5,330.5,102.727795654341,90.610132293099,4,0,0,0,"[660.42, 329.9]",0,0,0,0,0,-0.0917703733556453,2.0,90.61693660679552,105.06270365833916,56.15332314298056,82.735665827985
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,1942.77250001323,400.153666676488,5,0,1922.38,1,0,557.465968655065,129.789849319501,5.0,0.0,550.0,131.0,231.981131374905,225.037349704953,5,0,0,0,"[557.47, 129.79]",0,0,0,0,0,-0.1180993120779945,3.0,73.97990605563109,165.78750857649078,67.6724611640511,63.54292407499039
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,2192.7741249965,250.00162498327,6,0,2172.34,1,0,488.303380967765,103.546918411516,4.0,0.0,495.5,112.5,59.7013400184619,73.9740154259913,6,0,0,0,"[488.3, 103.55]",0,0,0,0,0,-0.146128035678238,4.0,73.97990605563109,116.06864348307,106.93262037376618,125.17077174804024
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,2509.52650001273,316.752375016222,7,0,2488.97,1,0,459.320868074547,195.073929220958,4.0,1.0,453.5,194.5,90.6200860736735,96.0061343935606,7,0,0,0,"[459.32, 195.07]",0,0,0,0,0,-0.1760912590556812,5.0,84.41720736911402,123.88763941572219,83.112947848094,81.26636819742836
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,2792.78070834698,283.254208334256,8,0,2756.04,1,0,455.26961359569,279.38661138675,4.0,2.0,446.5,279.5,79.3378850234867,84.4099581615962,8,0,0,0,"[455.27, 279.39]",0,0,0,0,0,-0.2082759424270824,6.0,56.31089592609941,116.88597050116836,49.937661138663664,117.56279045684487
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,3009.3837500026,216.603041655617,9,0,2989.04,1,0,399.138857076913,274.88166878269,3.0,2.0,379.5,276.5,71.5436929435432,56.3012772511046,9,0,0,0,"[399.14, 274.88]",0,0,0,0,0,-0.2430380486862944,7.0,56.31089592609941,126.83547650401283,67.03767299064013,92.10353359127974
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,3326.11358334543,316.729833342833,10,0,3306.21,1,0,406.727033870628,406.398509046065,3.0,4.0,417.5,398.5,128.589463020887,131.734991693091,10,0,0,0,"[406.73, 406.4]",0,0,0,0,0,-0.2808266095756942,8.0,131.73882685070487,62.91538524081371,64.74936988110383,92.41381119724477
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,3642.85087501048,316.737291665049,11,0,3622.47,1,0,276.65988892287,326.984937647759,2.0,3.0,288.0,326.0,136.860478005487,152.394151846765,11,0,0,0,"[276.66, 326.98]",0,0,0,0,0,-0.3222192947339193,9.0,125.7579238060171,73.05699487386545,74.22498231727646,99.51093407259329
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,4026.27804168151,383.427166671026,12,0,4006.17,1,0,150.932351027942,324.333375137936,0.0,3.0,135.5,311.0,133.761086529005,125.755495183567,12,0,0,0,"[150.93, 324.33]",0,0,0,0,0,-0.3679767852945944,10.0,125.7579238060171,93.4309440174935,61.163127781368416,58.48119868812537
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,4393.03139998887,366.753458307358,13,0,4373.69,1,0,107.743255010965,483.204992668253,0.0,5.0,102.0,485.0,175.280489501827,164.637446747278,13,0,0,0,"[107.74, 483.2]",0,0,0,0,0,-0.4191293077419757,11.0,111.14607055582306,86.36002836961093,129.25017756274073,59.72321240522817
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,4676.18766665692,283.15616666805,13,0,4656.2,1,0,127.751522101281,592.532092183706,0.0,6.0,127.0,587.5,96.5983954318083,111.132905488472,13,0,0,0,"[127.75, 592.53]",0,0,0,0,0,-0.4771212547196624,12.0,111.14607055582306,82.03188282613051,67.18997321029381,162.66521355225277
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,5359.83575001592,683.648083359003,15,0,5339.2,1,0,555.717152060395,562.501820813536,5.0,6.0,556.0,554.5,430.18164767921,429.017945574317,15,0,0,0,"[555.72, 562.5]",0,0,0,0,0,-0.5440680443502757,12.0,67.9016126465344,84.66062248767133,84.50503239452667,75.58901044464065
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,5592.91366668185,233.077916665934,16,0,5572.57,1,0,628.726265862771,594.040135103961,6.0,6.0,624.5,598.0,73.7783843683229,79.5298432440729,16,0,0,0,"[628.73, 594.04]",0,0,0,0,0,-0.6232492903979004,14.0,79.53132527501347,78.59671049096144,113.6397289683498,74.11999055585471
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,5892.82741665374,299.913749971893,17,0,5872.52,1,0,580.110366518617,499.126408108984,5.0,5.0,559.0,503.0,115.009782192647,106.640138354726,17,0,0,0,"[580.11, 499.13]",0,0,0,0,0,-0.7201593034059569,15.0,67.9016126465344,69.02603349461711,127.86743799732595,44.11293801142698
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,6892.92962499894,550.021333328913,18,0,6872.61,1,0,808.647160777172,671.405307458713,8.0,7.0,800.5,661.0,425.049702976017,286.197633622522,19,0,0,0,"[808.65, 671.41]",0,0,0,0,0,-0.8450980400142568,16.0,195.85025733963178,240.248592919917,77.15905261212063,160.90166251471734
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,7443.00179166021,550.072166661266,19,0,7422.58,1,0,392.323273962773,643.936307204977,3.0,7.0,386.5,636.5,412.950360212944,417.229103379892,20,0,0,0,"[392.32, 643.94]",0,0,0,0,0,-1.021189299069938,17.0,182.57062633403004,177.44184230333047,95.00784441297472,83.4365057993202
13,0,,6,0,rs/gd,1,80,50,0.0,target2,greenDot100S,8133.05283332942,700.051041669212,20,20,8106.37,1,0,882.059023499121,500.259407305591,9.0,5.0,872.0,493.0,499.468217207061,510.376484507884,21,0,0,0,"[882.06, 500.26]",0,0,0,0,0,-1.3222192947339193,18.0,186.22929576197185,96.02206621396977,97.66588452474078,57.22278217633242
13,0,,6,0,rs/gd,1,80,50,0.0,target1,redSquare100S,8759.69883333892,616.646000009496,1,0,8739.37,2,0,788.076423417765,277.19156082284,8.0,2.0,784.5,270.0,239.825978576133,242.05783038874,22,0,1,0,"[788.08, 277.19]",3,2,3,0,0,1.3010299956639813,19.0,110.56258182586008,54.93610197311062,130.81088525042554,85.99699820342569
13,0,,6,0,rs/gd,1,80,50,0.0,target1,redSquare100S,8993.09495833586,233.396124996943,2,0,8972.85,2,0,817.196592948174,361.24693796393,8.0,3.0,818.0,362.0,92.9731133933557,88.9566787813626,23,0,0,0,"[817.2, 361.25]",4,3,3,0,0,1.2787536009528289,0.0,60.56262296169147,119.80890492780581,74.80670023467142,90.39326357644137
13,0,,6,0,rs/gd,1,80,50,0.0,target1,redSquare100S,9559.69554165495,316.643666650634,3,0,9539.4,2,0,736.57959331161,424.073864957359,7.0,4.0,728.5,430.0,88.3883476483184,102.207257011621,25,0,0,0,"[736.58, 424.07]",3,3,2,0,0,1.255272505103306,1.0,91.59767518883868,121.11289980840198,96.66579177765013,80.10245002495242
